version,mis_a_jour,ordre_pack,categorie_pack,nom_pack,payant,description_pack,ordre_carte,id_carte,titre_carte,emoji,texte_carte,type_carte,ambiance
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",4,bdsm-04,Lignes rouges,⛔,Écrire chacun trois lignes rouges qui ne feront pas partie de la scène.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",5,bdsm-05,Tentations soft,⚠️,Écrire chacun trois tentations à essayer seulement en version légère.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",6,bdsm-06,Aftercare,🫂,"Prévoir avant la scène le retour au calme : eau, câlin, couverture ou mots rassurants.",discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",7,bdsm-07,Domination,👑,Jouer une scène où une personne mène clairement pendant dix minutes.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",8,bdsm-08,Soumission,🧎,Jouer une scène où une personne suit les consignes acceptées pendant dix minutes.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",9,bdsm-09,Poignets liés,🪢,Attacher les poignets avec une attache douce et laisser le corps s’abandonner.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",10,bdsm-10,Chevilles liées,🔗,Attacher les chevilles dans une position qui rend chaque mouvement plus intense.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",11,bdsm-11,Bondage lit,🛏️,Tester une immobilisation au lit avec au moins une main facile à libérer.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",12,bdsm-12,Immobilisé·e,🧘,Rester immobile pendant deux minutes pendant que l’autre tourne autour de vous.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",13,bdsm-13,Ordres clairs,🗣️,Recevoir trois ordres courts et précis pendant une scène de domination.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",14,bdsm-14,Donner ordres,🎮,Donner trois consignes fermes en vérifiant que l’autre répond vert ou orange.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",15,bdsm-15,Permission bouger,🙋,Attendre la permission avant de changer de position.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",16,bdsm-16,Permission parler,🤐,Attendre la permission avant de parler pendant une scène courte.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",17,bdsm-17,Permission jouir,🔒,Attendre la permission avant de jouir dans une scène d’orgasm control.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",18,bdsm-18,Orgasm control,🎛️,"Laisser l’autre décider quand accélérer, ralentir ou autoriser l’orgasme.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",19,bdsm-19,Edging,📈,Faire monter le plaisir puis ralentir deux fois maximum avant de décider la suite.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",20,bdsm-20,Déni temporaire,⏳,Retarder l’orgasme pendant une durée courte choisie avant de commencer.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",21,bdsm-21,Fessée,🍑,Recevoir une fessée avec une intensité qui monte de 1 à 5.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",22,bdsm-22,Impact léger,👋,"Recevoir des tapes légères sur les fesses ou les cuisses, en séries lentes.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",23,bdsm-23,Impact intense,⚡,Faire monter l’intensité d’une fessée ou d’un impact par paliers.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",24,bdsm-24,Paddle douce,🏓,"Utiliser une paddle douce sur les fesses, avec une montée progressive.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",25,bdsm-25,Cravache légère,🐎,"Utiliser une cravache en effleurement ou en tapotements légers, jamais par surprise.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",26,bdsm-26,Discipline,📏,Créer une règle simple et une conséquence symbolique pour une scène courte.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",27,bdsm-27,Règles soirée,📜,Fixer trois règles de scène et annoncer clairement quand elles ne s’appliquent plus.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",28,bdsm-28,Récompenses,🏆,Choisir deux récompenses possibles et laisser la personne guidée en choisir une.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",29,bdsm-29,Punitions,⚖️,Choisir deux punitions symboliques à jouer pendant la scène.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",30,bdsm-30,Tenue contrôlée,👔,Laisser l’autre choisir une tenue privée parmi deux options que vous acceptez.,discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",31,bdsm-31,Parole contrôlée,🤫,"Garder le silence pendant cinq minutes, sauf pour une couleur.",discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",32,bdsm-32,Regard contrôlé,👁️,"Ordonner à l’autre de regarder, de baisser les yeux ou de soutenir le regard.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",33,bdsm-33,Plaisir contrôlé,🎚️,Contrôler le rythme et l’intensité du plaisir de l’autre pendant cinq minutes.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",34,bdsm-34,Fellation sous ordre,👅,"Faire ou recevoir une fellation guidée par des ordres de rythme, de pause et de regard.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",35,bdsm-35,Cunni sous ordre,👅,Faire ou recevoir un cunnilingus guidé par trois consignes de rythme ou de pression.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",36,bdsm-36,Pénétration guidée,🎯,"Laisser la personne dominante guider la pénétration, le rythme et les changements.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",37,bdsm-37,Collier,⭕,Porter un collier symbolique en privé pendant une scène définie.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",38,bdsm-38,Laisse privée,🐾,"Utiliser une laisse symbolique en privé, sans traction dangereuse.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",39,bdsm-39,Dom/sub,♟️,"Jouer une dynamique dominant·e/soumis·e avec une durée, un mot d’arrêt et un aftercare.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",40,bdsm-40,Brat/tamer,😈,Jouer la provocation et la reprise de contrôle avec trois règles connues avant.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",41,bdsm-41,Praise kink,🌟,Recevoir beaucoup de compliments sexuels pendant que l’autre vous donne du plaisir.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",42,bdsm-42,Humiliation légère,🫣,Utiliser quelques mots humiliants dans une scène courte et très maîtrisée.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",43,bdsm-43,Ordres stricts,📢,Recevoir des ordres plus fermes pendant une scène courte avec check couleur au milieu.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",44,bdsm-44,Service sexuel,🛎️,Jouer une scène de service sexuel où une seule demande est choisie avant.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",45,bdsm-45,Possession,🔐,Utiliser trois phrases de possession pendant une scène privée.,practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",46,bdsm-46,Scène courte,⏱️,"Faire une scène BDSM de dix minutes avec début, fin et aftercare prévus.",practice,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",47,bdsm-47,Scène longue,🕯️,"Jouer une scène BDSM plus longue avec montée, climax et retour tendre.",discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",48,bdsm-48,Ce qui excite,🔥,"Après la scène, dire chacun deux moments qui ont vraiment excité.",discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",49,bdsm-49,Aftercare,⚠️,"Après la scène, revenir au calme avec eau, câlin et quelques mots doux.",discussion,aventureux
4,2026-07-06,8,BDSM,BDSM,oui,"Domination, soumission, contraintes et intensité assumée pour couples déjà curieux.",50,bdsm-50,Rejouer,🔁,Refaire une scène réussie en modifiant une seule chose pour l’améliorer.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",1,plaisirs-explicites-01,Fellation lente,👄,"Recevoir ou donner une fellation lente et progressive, en faisant durer chaque mouvement.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",2,plaisirs-explicites-02,Donner fellation,👅,Offrir une fellation lente en demandant quel rythme et quelle pression plaisent.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",3,plaisirs-explicites-03,Fellation intense,🔥,Essayer une fellation plus rythmée pendant quelques minutes.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",4,plaisirs-explicites-04,Bouche experte,👅,"Combiner langue, lèvres et mains pendant une fellation en gardant le rythme demandé.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",5,plaisirs-explicites-05,Plus profond,🌊,"Tester une fellation plus profonde, lentement, en laissant la bouche prendre le rythme.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",6,plaisirs-explicites-06,Rythme oral,🎚️,Guider le rythme d’une fellation avec trois consignes simples.,discussion,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",7,plaisirs-explicites-07,Main + fellation,🤲,"Combiner main et bouche pendant une fellation, avec du lubrifiant pour rendre le geste plus glissant.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",8,plaisirs-explicites-08,Jusqu’au bout,🏁,Recevoir une fellation jusqu’à l’orgasme.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",9,plaisirs-explicites-09,Dans la bouche,💦,Finir dans la bouche pendant une fellation qui va jusqu’au bout.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",10,plaisirs-explicites-10,Sur le corps,🎨,Finir sur une zone du corps choisie pour rendre la scène plus visuelle.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",11,plaisirs-explicites-11,Cunnilingus lent,👅,Recevoir ou offrir un cunnilingus lent et attentif pendant plusieurs minutes.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",12,plaisirs-explicites-12,Donner cunni,🫦,"Offrir un cunnilingus en alternant langue lente, pression plus appuyée et respiration chaude.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",13,plaisirs-explicites-13,Cunni intense,🔥,"Essayer un cunnilingus plus appuyé, avec un rythme qui monte progressivement.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",14,plaisirs-explicites-14,Langue précise,🎯,Utiliser la langue sur une zone très précise et garder le rythme qui plaît.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",15,plaisirs-explicites-15,Guide cunni,🎚️,"Guider un cunnilingus avec des consignes simples sur le rythme, la pression ou la zone.",discussion,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",16,plaisirs-explicites-16,Jusqu’à l’orgasme,🏁,Faire durer le cunnilingus jusqu’à l’orgasme.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",17,plaisirs-explicites-17,Soixante-neuf,☯️,"Se donner du plaisir oral en même temps, sans chercher à rester sages.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",18,plaisirs-explicites-18,Oral principal,👅,"Faire du sexe oral le centre du moment intime, sans passer automatiquement à autre chose.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",19,plaisirs-explicites-19,Oral bandé,🙈,"Recevoir du sexe oral les yeux bandés, en se concentrant uniquement sur la bouche de l’autre.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",20,plaisirs-explicites-20,Oral attaché,🪢,Recevoir du sexe oral avec les mains liées par une attache facile à retirer.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",21,plaisirs-explicites-21,Doigts clito,✌️,Stimuler le clitoris avec les doigts en gardant un rythme précis et régulier.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",22,plaisirs-explicites-22,Main pénis,✊,"Stimuler le pénis avec la main en variant doucement rythme, pression et lubrifiant.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",23,plaisirs-explicites-23,Masturbation mutuelle,🔁,"Se masturber ensemble, côte à côte ou face à face, en gardant le regard si vous aimez.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",24,plaisirs-explicites-24,Se montrer,👀,Se masturber devant l’autre pendant quelques minutes.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",25,plaisirs-explicites-25,Regarder,👁️,Regarder l’autre se donner du plaisir sans intervenir pendant au moins une minute.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",26,plaisirs-explicites-26,Vibromasseur,🧸,Utiliser un vibromasseur ensemble sur une zone choisie par la personne qui reçoit.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",27,plaisirs-explicites-27,Stimulateur clito,⚡,Utiliser un stimulateur clitoridien en commençant par l’intensité la plus douce.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",28,plaisirs-explicites-28,Anneau vibrant,⭕,Essayer un anneau vibrant pendant les caresses ou la pénétration.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",29,plaisirs-explicites-29,Sextoy pénétration,🧰,Ajouter un sextoy pendant la pénétration pour intensifier les sensations.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",30,plaisirs-explicites-30,Sextoy distance,📡,Utiliser un sextoy contrôlable à distance dans un endroit privé.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",31,plaisirs-explicites-31,Anal externe,🍑,"Stimuler l’extérieur de l’anus avec doigt, bouche ou sextoy, sans pénétration.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",32,plaisirs-explicites-32,Doigt anal,☝️,Tester une stimulation anale avec un doigt et beaucoup de lubrifiant.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",33,plaisirs-explicites-33,Plug anal,🔌,"Utiliser un plug anal de petite taille, progressivement et avec beaucoup de lubrifiant.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",34,plaisirs-explicites-34,Anal doux,🍑,Découvrir la pénétration anale avec beaucoup de lubrifiant et un rythme très lent.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",35,plaisirs-explicites-35,Sodomie,🍑,"Essayer la sodomie avec beaucoup de lubrifiant, une montée lente et un rythme maîtrisé.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",36,plaisirs-explicites-36,Recevoir anal,🫶,Recevoir une pénétration anale en contrôlant la vitesse et la profondeur.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",37,plaisirs-explicites-37,Donner anal,💧,Donner une pénétration anale avec beaucoup de lubrifiant et une progression lente.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",38,plaisirs-explicites-38,Anal lubrifié,💦,Préparer un moment anal avec beaucoup de lubrifiant et une montée très progressive.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",39,plaisirs-explicites-39,Prostate,🎯,"Découvrir le plaisir prostatique avec doigt ou sextoy adapté, lentement et avec lubrifiant.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",40,plaisirs-explicites-40,Doigt prostate,☝️,Stimuler la prostate avec un doigt lubrifié en suivant les indications de la personne qui reçoit.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",41,plaisirs-explicites-41,Masseur prostate,🧸,Utiliser un masseur prostatique adapté en commençant par une intensité douce.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",42,plaisirs-explicites-42,Pegging,🦄,"Essayer le pegging avec gode-ceinture ou sextoy adapté, lubrifiant et progression lente.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",43,plaisirs-explicites-43,Anal masculin,🍑,Recevoir une stimulation ou pénétration anale masculine en guidant clairement le rythme.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",44,plaisirs-explicites-44,Plaisir homme,🎯,"Donner du plaisir anal à un homme avec doigt, sextoy adapté ou caresse externe.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",45,plaisirs-explicites-45,Double stimulation,✌️,"Stimuler deux zones en même temps avec les mains, la bouche ou un sextoy.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",46,plaisirs-explicites-46,Double avec sextoy,🔱,Tester une double stimulation ou une double pénétration avec sextoy adapté.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",47,plaisirs-explicites-47,Squirting,💦,Explorer les caresses associées au squirting en faisant monter la pression par vagues.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",48,plaisirs-explicites-48,Orgasmes multiples,🔁,"Chercher plusieurs orgasmes dans un même moment, avec des respirations entre les vagues.",practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",49,plaisirs-explicites-49,Finir dedans,🔒,Finir à l’intérieur pendant un rapport très intime.,practice,aventureux
4,2026-07-06,9,Plaisirs explicites,Explicite,oui,"Pratiques sexuelles directes, orales, pénétratives et plus audacieuses.",50,plaisirs-explicites-50,Menu plaisir,📋,"Choisir chacun une pratique à essayer, une à refaire et une à garder comme fantasme.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",1,tabous-01,Fantasme secret,🗝️,Raconter un fantasme jamais dit et préciser s’il excite surtout en idée ou en vrai.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",2,tabous-02,Fantasmes classés,🚦,"Classer cinq fantasmes en trois colonnes : à essayer, à imaginer, pas pour nous.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",3,tabous-03,Juste en parler,💬,Choisir un fantasme et le raconter dix minutes comme une scène qui chauffe la pièce.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",4,tabous-04,Par la parole,🗣️,Décrire à voix haute une scène excitante sans la jouer physiquement.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",5,tabous-05,Lecture érotique,📖,Lire ensemble un texte érotique court et dire quelle phrase vous a le plus excité·e.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",6,tabous-06,Audio érotique,🎧,"Écouter un audio excitant à deux, puis dire quelle partie a le plus réveillé le désir.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",7,tabous-07,Vidéo choisie,🎬,Regarder un contenu érotique à deux et reproduire seulement l’idée qui vous excite le plus.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",8,tabous-08,Fantasme dom,👑,"Décrire une scène de domination qui vous attire, avec l’ordre qui vous ferait le plus d’effet.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",9,tabous-09,Fantasme sub,🧎,"Décrire une scène de soumission qui vous attire, avec le moment où vous lâchez prise.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",10,tabous-10,Possession,🔐,Utiliser une phrase de possession symbolique pendant un moment intime.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",11,tabous-11,Humiliation,🫣,Choisir deux mots humiliants qui excitent et les glisser dans une scène courte.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",12,tabous-12,Praise,🌟,Couvrir l’autre de compliments sexuels pendant qu’il/elle reçoit du plaisir.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",13,tabous-13,Être utilisé·e,🎭,Jouer l’idée d’être l’objet du désir de l’autre pendant une scène courte.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",14,tabous-14,Servir,🛎️,Jouer une scène où une personne sert sexuellement l’autre avec une demande choisie avant.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",15,tabous-15,Mots crus,🌶️,Choisir trois mots sexuels plus directs que vous acceptez d’utiliser ce soir.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",16,tabous-16,Mots interdits,⚠️,"Utiliser deux mots très crus dans une scène courte, juste assez pour troubler l’autre.",practice,aventureux
